Auth: Cookie?#9461; Com: help [True]; T: 2022-04-19 23:35:44.300962+00:00; Parents: []; Children: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:43:23.201575+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:43:24.320768+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:43:24.320768+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:43:55.466847+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:43:56.763211+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:43:57.907499+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:43:57.907499+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:44:40.824377+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:44:41.548930+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:44:42.347171+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:44:43.377634+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:44:43.378156+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:46:56.892894+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: help; T: 2022-04-29 23:46:56.893894+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: help; T: 2022-04-30 00:34:25.693167+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 00:37:43.349805+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 00:43:43.238284+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000029974063BE0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 00:43:48.020105+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000029974063BE0>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 00:43:48.020105+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 00:44:57.960856+00:00; Parents: <discord.app_commands.commands.Group object at 0x00000227C0063BE0>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 00:44:57.960856+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 00:46:05.691249+00:00; Parents: <discord.app_commands.commands.Group object at 0x000002A121E13BB0>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 00:46:05.692248+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 00:46:14.307980+00:00; Parents: <discord.app_commands.commands.Group object at 0x000002A121E13BB0>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 00:46:14.307980+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 00:46:34.408218+00:00; Parents: <discord.app_commands.commands.Group object at 0x000002A121E13BB0>;
[INTERACTION] Auth: DivineEnding#7514; Com: plot; T: 2022-04-30 00:49:25.104400+00:00; Parents: <discord.app_commands.commands.Group object at 0x000002A121E13BB0>;
[COMMAND] Auth: DivineEnding#7514; Com: graph plot; T: 2022-04-30 00:49:25.105399+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 00:52:11.667472+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 01:05:55.574384+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 01:08:40.186594+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 01:09:47.308448+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 01:10:05.675385+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 01:11:29.879269+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 01:12:10.712178+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 01:15:41.879062+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 01:15:46.644441+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 01:21:04.036491+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 01:21:09.448970+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 01:24:36.174485+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 01:28:48.386841+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 01:31:19.548626+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 01:51:50.126745+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001733B693DF0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 01:52:02.641913+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001733B693DF0>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 01:52:02.641913+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 01:52:07.693403+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001733B693DF0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 01:52:08.975294+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001733B693DF0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 01:52:10.197755+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001733B693DF0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 01:52:10.565620+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001733B693DF0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 01:52:13.228196+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001733B693DF0>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 01:52:13.228196+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 01:55:58.261088+00:00; Parents: <discord.app_commands.commands.Group object at 0x00000133D2AA3E80>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 01:55:58.262089+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 02:00:19.121379+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 02:01:02.183305+00:00; Parents: <discord.app_commands.commands.Group object at 0x00000181345783D0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 02:01:02.356252+00:00; Parents: <discord.app_commands.commands.Group object at 0x00000181345783D0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 02:01:22.790661+00:00; Parents: <discord.app_commands.commands.Group object at 0x00000181345783D0>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 02:01:22.791199+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 02:01:59.906820+00:00; Parents: <discord.app_commands.commands.Group object at 0x000002769921C2B0>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 02:01:59.906820+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 02:02:24.086131+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000013226C883A0>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 02:02:24.086131+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 02:03:38.217541+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001B9EACA8340>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 02:03:38.218542+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 02:04:51.811297+00:00; Parents: <discord.app_commands.commands.Group object at 0x00000270E24E41F0>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 02:04:51.811827+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 02:05:08.778658+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000020162F343A0>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 02:05:08.779660+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 02:05:47.108091+00:00; Parents: <discord.app_commands.commands.Group object at 0x00000292ABE10310>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 02:05:47.108091+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 02:05:53.711918+00:00; Parents: <discord.app_commands.commands.Group object at 0x00000292ABE10310>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 02:05:53.711918+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 02:06:09.544294+00:00; Parents: <discord.app_commands.commands.Group object at 0x00000292ABE10310>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 02:06:09.544294+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 02:06:56.436378+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001F00B54C2E0>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 02:06:56.437386+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 02:07:47.852433+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001F00B54C2E0>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 02:07:47.852433+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 02:07:51.343888+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001F00B54C2E0>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 02:07:51.343888+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 02:07:58.440938+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001F00B54C2E0>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 02:07:58.440938+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 02:08:14.826897+00:00; Parents: <discord.app_commands.commands.Group object at 0x000002A793C942E0>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 02:08:14.827897+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 02:08:18.941201+00:00; Parents: <discord.app_commands.commands.Group object at 0x000002A793C942E0>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 02:08:18.942197+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 02:08:32.099143+00:00; Parents: <discord.app_commands.commands.Group object at 0x000002A793C942E0>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 02:08:34.334574+00:00; Parents: <discord.app_commands.commands.Group object at 0x000002A793C942E0>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 02:08:34.334574+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 02:08:39.199166+00:00; Parents: <discord.app_commands.commands.Group object at 0x000002A793C942E0>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 02:08:39.199166+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 02:19:52.370836+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 02:40:47.425514+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 02:41:30.156939+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 02:42:10.118750+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 02:42:24.453392+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 02:43:31.420963+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 02:43:45.483656+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 02:44:06.023356+00:00; Parents: ['graph'];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 02:44:28.602240+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 03:00:09.467810+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: bar; T: 2022-04-30 03:00:30.866589+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001F99B0551B0>;
[COMMAND] Auth: Cookie?#9999; Com: graph bar; T: 2022-04-30 03:00:30.866589+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: bar; T: 2022-04-30 03:01:15.586384+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001F99B0551B0>;
[COMMAND] Auth: Cookie?#9999; Com: graph bar; T: 2022-04-30 03:01:15.586384+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: bar; T: 2022-04-30 03:02:35.483249+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000021EEB7BC040>;
[COMMAND] Auth: Cookie?#9999; Com: graph bar; T: 2022-04-30 03:02:35.484250+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 03:05:09.237891+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000027C8D050D30>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 03:05:09.238417+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 03:09:12.324877+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000027C8D050D30>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 03:09:12.324877+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 03:09:27.283415+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000027C8D050D30>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 03:09:27.283415+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: bar; T: 2022-04-30 03:10:41.835095+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000027C8D050D30>;
[COMMAND] Auth: Cookie?#9999; Com: graph bar; T: 2022-04-30 03:10:41.835095+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: bar; T: 2022-04-30 03:11:44.317112+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000027C8D050D30>;
[COMMAND] Auth: Cookie?#9999; Com: graph bar; T: 2022-04-30 03:11:44.317112+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 03:13:15.736576+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001EF2E554D30>;
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 03:13:31.230658+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001EF2E554D30>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 03:13:31.230658+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: plot; T: 2022-04-30 03:13:48.119673+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001EF2E554D30>;
[COMMAND] Auth: Cookie?#9999; Com: graph plot; T: 2022-04-30 03:13:48.119673+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: bar; T: 2022-04-30 03:14:55.846274+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001EF2E554D30>;
[COMMAND] Auth: Cookie?#9999; Com: graph bar; T: 2022-04-30 03:14:55.847272+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: bar; T: 2022-04-30 03:16:42.261592+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001EF2E554D30>;
[COMMAND] Auth: Cookie?#9999; Com: graph bar; T: 2022-04-30 03:16:42.261592+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: bar; T: 2022-04-30 03:20:30.748780+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000021AFFD80070>;
[COMMAND] Auth: Cookie?#9999; Com: graph bar; T: 2022-04-30 03:20:30.749780+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 03:23:34.200280+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: fmtcode; T: 2022-04-30 03:24:22.799667+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: fmtcode; T: 2022-04-30 03:24:22.799667+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: fmtcode; T: 2022-04-30 03:25:28.544849+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: fmtcode; T: 2022-04-30 03:25:28.544849+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 03:40:17.048120+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 03:40:23.028297+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 03:40:47.957103+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 03:41:16.433420+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001F96EEEAC80>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 03:41:16.433420+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 03:42:22.329486+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001F96EEEAC80>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 03:42:22.329486+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 03:43:21.018641+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001EF9A20AD10>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 03:43:21.019631+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 03:44:05.143427+00:00; Parents: <discord.app_commands.commands.Group object at 0x000002936D2DAD70>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 03:44:05.143427+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 03:44:44.465025+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000027C36DFAD10>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 03:44:44.465025+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 03:45:56.981139+00:00; Parents: <discord.app_commands.commands.Group object at 0x000002295F72AD40>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 03:45:56.981139+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 03:46:58.373847+00:00; Parents: <discord.app_commands.commands.Group object at 0x00000251D3EFAD10>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 03:46:58.373847+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 03:47:21.890224+00:00; Parents: <discord.app_commands.commands.Group object at 0x000002122BFAACE0>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 03:47:21.890224+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 03:48:09.994740+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001C01134AD70>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 03:48:09.994740+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 03:49:54.963563+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000017C2B84ACB0>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 03:49:54.963563+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 03:50:47.124944+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000017C2B84ACB0>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 03:50:47.125809+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 03:51:58.022887+00:00; Parents: <discord.app_commands.commands.Group object at 0x000002C9F4D2AD10>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 03:51:58.023884+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 03:52:40.171647+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001A9DBE3ABF0>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 03:52:40.171647+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 03:53:34.930187+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001A9DBE3ABF0>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 03:53:34.930187+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 03:55:07.158786+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001A9DBE3ABF0>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 03:55:07.158786+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 04:02:38.687944+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 04:03:08.143222+00:00; Parents: <discord.app_commands.commands.Group object at 0x00000227C4E62D10>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 04:03:08.143222+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 04:04:18.362772+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000018DFA1B2D10>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 04:04:18.362772+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 04:05:11.820896+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001F2B9222CB0>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 04:05:11.821894+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 04:05:41.982648+00:00; Parents: <discord.app_commands.commands.Group object at 0x000002937FB22C80>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 04:05:41.982648+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 04:06:05.856666+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000027C8D442D70>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 04:06:05.856666+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 04:06:47.279126+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001C97FC42CE0>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 04:06:47.279126+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 04:07:25.325582+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000017532C92D10>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 04:07:25.325582+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 04:12:20.995541+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000022BADA22D10>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 04:12:20.995541+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 04:13:07.970836+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 04:13:13.960145+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000022E5DEE2D70>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 04:13:13.960145+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 04:13:32.264109+00:00; Parents: <discord.app_commands.commands.Group object at 0x0000021EB8E02CB0>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 04:13:32.265109+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: psi; T: 2022-04-30 04:14:21.591220+00:00; Parents: <discord.app_commands.commands.Group object at 0x000001CA85E42CE0>;
[COMMAND] Auth: Cookie?#9999; Com: graph psi; T: 2022-04-30 04:14:21.591220+00:00; Parents: [];
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 04:19:32.116734+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: source; T: 2022-04-30 04:19:47.412610+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: source; T: 2022-04-30 04:19:48.554231+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: source; T: 2022-04-30 04:19:49.453695+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: sync; T: 2022-04-30 04:23:27.125941+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: source; T: 2022-04-30 04:23:31.367659+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: source; T: 2022-04-30 04:23:33.790170+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: source; T: 2022-04-30 04:23:34.705807+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: source; T: 2022-04-30 04:23:50.077041+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: source; T: 2022-04-30 04:23:50.969526+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: source; T: 2022-04-30 04:23:51.856952+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: source; T: 2022-04-30 04:23:54.165195+00:00; Parents: None;
[COMMAND] Auth: Cookie?#9999; Com: source; T: 2022-04-30 04:23:54.165195+00:00; Parents: [];
[INTERACTION] Auth: Cookie?#9999; Com: source; T: 2022-04-30 04:24:51.909213+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: source; T: 2022-04-30 04:24:53.007354+00:00; Parents: None;
[INTERACTION] Auth: Cookie?#9999; Com: source; T: 2022-04-30 04:24:55.226430+00:00; Parents: None;
